[rosmaster.main][INFO] 2021-05-09 10:49:46,477: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-05-09 10:49:46,477: Starting ROS Master Node
[rosmaster.master][INFO] 2021-05-09 10:58:25,807: +PARAM [/wam_v/camera/left/image_raw/compressed/format] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,807: +PUB [/wam_v/camera/front/image_raw/theora/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,809: +PARAM [/wam_v/camera/left/image_raw/compressed/jpeg_quality] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,809: +PUB [/wam_v/camera/front/image_raw/theora/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,810: +PARAM [/wam_v/camera/left/image_raw/compressed/png_level] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,812: +PUB [/wam_v/camera/left/image_raw] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,814: +PARAM [/wam_v/camera/right/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,815: +PUB [/wam_v/camera/left/image_raw/theora] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,816: +PARAM [/wam_v/camera/rear/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,817: +SERVICE [/wam_v/camera/left/image_raw/theora/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,821: +PARAM [/wam_v/camera/rear/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,823: +PARAM [/wam_v/camera/rear/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,823: +PUB [/wam_v/camera/left/image_raw/theora/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,825: +PARAM [/wam_v/camera/rear/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,825: +PUB [/wam_v/camera/left/image_raw/theora/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,826: +PARAM [/wam_v/camera/rear/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,828: +PARAM [/wam_v/camera/rear/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,830: +PARAM [/wam_v/camera/rear/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,832: +PARAM [/wam_v/camera/rear/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,834: +PUB [/wam_v/camera/rear/camera_info] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,835: +PARAM [/wam_v/camera/front/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,836: +PARAM [/wam_v/camera/front/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,837: +PARAM [/wam_v/camera/front/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,838: +PARAM [/wam_v/camera/front/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,839: +PARAM [/wam_v/camera/front/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,840: +PARAM [/wam_v/camera/front/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,841: +PARAM [/wam_v/camera/front/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,843: +PARAM [/wam_v/camera/front/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,844: +PUB [/wam_v/camera/front/camera_info] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,845: +PARAM [/wam_v/camera/left/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,846: +PARAM [/wam_v/camera/left/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,847: +PARAM [/wam_v/camera/left/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,848: +PARAM [/wam_v/camera/left/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,851: +PARAM [/wam_v/camera/left/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,852: +PARAM [/wam_v/camera/left/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,853: +PARAM [/wam_v/camera/left/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,854: +PARAM [/wam_v/camera/left/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,855: +PUB [/wam_v/camera/left/camera_info] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:25,856: +PARAM [/wam_v/camera/right/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,857: +PARAM [/wam_v/camera/right/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,858: +PARAM [/wam_v/camera/right/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,859: +PARAM [/wam_v/camera/right/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,860: +PARAM [/wam_v/camera/right/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,861: +PARAM [/wam_v/camera/right/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:25,862: +PUB [/wam_v/camera/right/camera_info] /gazebo http://shang:36863/
[rosmaster.master][ERROR] 2021-05-09 10:58:26,539: Traceback (most recent call last):
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 177, in validated_f
    code, msg, val = f(*newArgs, **kwds)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 435, in searchParam
    search_key = self.param_server.search_param(caller_id, key)
  File "/opt/ros/kinetic/lib/python2.7/dist-packages/rosmaster/paramserver.py", line 116, in search_param
    raise ValueError("namespace must be global")
ValueError: namespace must be global

[rosmaster.master][INFO] 2021-05-09 10:58:26,541: +PUB [/scan] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:29,037: +SUB [/left_motor/driving_force] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,042: +SUB [/right_motor/driving_force] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,047: +SUB [/robot_pose_ekf/odom_combined] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,059: +SUB [/wam_v/camera/front/image_raw] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,068: +SUB [/wam_v/camera/left/image_raw] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,078: +SUB [/wam_v/camera/right/image_raw] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,087: +SUB [/wam_v/camera/rear/image_raw] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,095: +SUB [/velodyne_points] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,103: +SUB [/scan] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,108: +SUB [/visualization_marker_array] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,109: -SUB [/visualization_marker_array] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,113: +SUB [/object_recognition_node/detected_objects/marker] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,121: -PUB [/goal] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,122: -PUB [/initialpose] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,128: +PUB [/initialpose] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,130: +PUB [/goal] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,131: +PUB [/move_base_simple/goal] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,132: -PUB [/goal] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,133: +PUB [/clicked_point] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:29,224: +SERVICE [/rviz/reload_shaders] /rviz http://shang:39565/
[rosmaster.master][INFO] 2021-05-09 10:58:54,241: -SUB [/clock] /wam_v/controller_spawner http://shang:45099/
[rosmaster.master][INFO] 2021-05-09 10:58:54,242: -PUB [/rosout] /wam_v/controller_spawner http://shang:45099/
[rosmaster.master][INFO] 2021-05-09 10:58:54,242: -SERVICE [/wam_v/controller_spawner/get_loggers] /wam_v/controller_spawner rosrpc://shang:41343
[rosmaster.master][INFO] 2021-05-09 10:58:54,242: -SERVICE [/wam_v/controller_spawner/set_logger_level] /wam_v/controller_spawner rosrpc://shang:41343
[rosmaster.master][INFO] 2021-05-09 10:58:54,311: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:34423/', 'http://shang:34823/', 'http://shang:43069/', 'http://shang:41669/', 'http://shang:38881/', 'http://shang:43043/', 'http://shang:39565/', 'http://shang:42515/', 'http://shang:36863/', 'http://shang:41191/', 'http://shang:34385/', 'http://shang:34711/']
[rosmaster.master][INFO] 2021-05-09 10:58:54,312: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:34423/', 'http://shang:34823/', 'http://shang:43069/', 'http://shang:41669/', 'http://shang:38881/', 'http://shang:43043/', 'http://shang:39565/', 'http://shang:42515/', 'http://shang:36863/', 'http://shang:41191/', 'http://shang:34385/', 'http://shang:34711/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:55,476: -SUB [/clock] /urdf_spawner http://shang:34711/
[rosmaster.master][INFO] 2021-05-09 10:58:55,476: -PUB [/rosout] /urdf_spawner http://shang:34711/
[rosmaster.master][INFO] 2021-05-09 10:58:55,477: -SERVICE [/urdf_spawner/set_logger_level] /urdf_spawner rosrpc://shang:45547
[rosmaster.master][INFO] 2021-05-09 10:58:55,477: -SERVICE [/urdf_spawner/get_loggers] /urdf_spawner rosrpc://shang:45547
[rosmaster.master][INFO] 2021-05-09 10:58:55,478: +PUB [/velodyne_points] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:58:55,478: +PARAM [/gazebo_gui/time_step] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:55,480: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,486: +PARAM [/gazebo_gui/max_update_rate] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:55,493: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,495: +PARAM [/gazebo_gui/gravity_x] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:55,496: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,499: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,504: +PARAM [/gazebo_gui/gravity_y] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:55,505: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,508: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,509: +PARAM [/gazebo_gui/gravity_z] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:55,509: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,514: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:34423/', 'http://shang:34823/', 'http://shang:43069/', 'http://shang:41669/', 'http://shang:38881/', 'http://shang:43043/', 'http://shang:39565/', 'http://shang:42515/', 'http://shang:36863/', 'http://shang:41191/', 'http://shang:34385/']
[rosmaster.master][INFO] 2021-05-09 10:58:55,515: publisherUpdate[/rosout] -> http://shang:40781/ ['http://shang:34423/', 'http://shang:34823/', 'http://shang:43069/', 'http://shang:41669/', 'http://shang:38881/', 'http://shang:43043/', 'http://shang:39565/', 'http://shang:42515/', 'http://shang:36863/', 'http://shang:41191/', 'http://shang:34385/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:55,515: publisherUpdate[/velodyne_points] -> http://shang:43043/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:55,515: +PARAM [/gazebo_gui/auto_disable_bodies] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:55,516: publisherUpdate[/velodyne_points] -> http://shang:43043/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:55,517: publisherUpdate[/velodyne_points] -> http://shang:39565/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:58:55,519: publisherUpdate[/velodyne_points] -> http://shang:39565/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:58:55,520: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,521: +PARAM [/gazebo_gui/sor_pgs_precon_iters] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:55,524: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,529: +PARAM [/gazebo_gui/sor_pgs_iters] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:55,530: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,530: +PARAM [/gazebo_gui/sor_pgs_w] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:55,531: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,532: +PARAM [/gazebo_gui/sor_pgs_rms_error_tol] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:55,533: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,535: +PARAM [/gazebo_gui/cfm] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:55,536: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,540: +PARAM [/gazebo_gui/erp] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:55,543: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,547: +PARAM [/gazebo_gui/contact_surface_layer] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:55,548: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:58:55,549: +PARAM [/gazebo_gui/contact_max_correcting_vel] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:58:55,552: +PARAM [/gazebo_gui/max_contacts] by /gazebo_gui
[rosmaster.master][INFO] 2021-05-09 10:59:00,416: +SERVICE [/wam_v/controller_manager/list_controllers] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,417: +SERVICE [/wam_v/controller_manager/list_controller_types] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,418: +SERVICE [/wam_v/controller_manager/load_controller] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,420: +SERVICE [/wam_v/controller_manager/unload_controller] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,422: +SERVICE [/wam_v/controller_manager/switch_controller] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,422: +SERVICE [/wam_v/controller_manager/reload_controller_libraries] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,425: +PUB [/right_bbox/base_footprint/bounding_box] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,426: +PUB [/right_bbox/base_footprint/buoyancy] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,428: +PUB [/left_bbox/base_footprint/bounding_box] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,429: +PUB [/left_bbox/base_footprint/buoyancy] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,431: +PUB [/right_motor/bounding_box] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,432: +PUB [/right_motor/buoyancy] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,437: +PUB [/left_motor/bounding_box] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,439: +PUB [/left_motor/buoyancy] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,447: +PUB [/fix] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,449: +PUB [/fix_velocity] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,451: +SERVICE [/fix/position/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,452: +PUB [/fix/position/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,453: +PUB [/fix/position/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,456: +PARAM [/fix/position/gaussian_noise] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,457: +PARAM [/fix/position/offset] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,457: +PARAM [/fix/position/drift] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,458: +PARAM [/fix/position/drift_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,459: +PARAM [/fix/position/scale_error] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,459: +SERVICE [/fix/velocity/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,460: +PUB [/fix/velocity/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,461: +PUB [/fix/velocity/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,464: +PARAM [/fix/velocity/gaussian_noise] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,465: +PARAM [/fix/velocity/offset] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,465: +PARAM [/fix/velocity/drift] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,466: +PARAM [/fix/velocity/drift_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,467: +PARAM [/fix/velocity/scale_error] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,469: +SERVICE [/fix/status/set_parameters] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,470: +PUB [/fix/status/parameter_descriptions] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,472: +PUB [/fix/status/parameter_updates] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,482: +PARAM [/fix/status/STATUS_FIX] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,483: +PARAM [/fix/status/STATUS_SBAS_FIX] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,484: +PARAM [/fix/status/STATUS_GBAS_FIX] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,484: +PARAM [/fix/status/SERVICE_GPS] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,485: +PARAM [/fix/status/SERVICE_GLONASS] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,486: +PARAM [/fix/status/SERVICE_COMPASS] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,487: +PARAM [/fix/status/SERVICE_GALILEO] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,487: +PARAM [/fix/position/gaussian_noise] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,488: +PARAM [/fix/position/offset] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,490: +PARAM [/fix/position/drift] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,491: +PARAM [/fix/position/drift_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,492: +PARAM [/fix/position/scale_error] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,493: +PARAM [/fix/velocity/gaussian_noise] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,493: +PARAM [/fix/velocity/offset] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,494: +PARAM [/fix/velocity/drift] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,495: +PARAM [/fix/velocity/drift_frequency] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,495: +PARAM [/fix/velocity/scale_error] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,496: +PARAM [/fix/status/STATUS_FIX] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,497: +PARAM [/fix/status/STATUS_SBAS_FIX] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,497: +PARAM [/fix/status/STATUS_GBAS_FIX] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,498: +PARAM [/fix/status/SERVICE_GPS] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,499: +PARAM [/fix/status/SERVICE_GLONASS] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,499: +PARAM [/fix/status/SERVICE_COMPASS] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,500: +PARAM [/fix/status/SERVICE_GALILEO] by /gazebo
[rosmaster.master][INFO] 2021-05-09 10:59:00,505: +PUB [/nmea_sentence] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,516: +PUB [/left_motor/driving_force] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,520: +PUB [/right_motor/driving_force] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,526: publisherUpdate[/fix] -> http://shang:43069/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:59:00,526: publisherUpdate[/fix] -> http://shang:38881/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:59:00,527: publisherUpdate[/fix] -> http://shang:43069/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:59:00,527: publisherUpdate[/fix] -> http://shang:42515/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:59:00,528: publisherUpdate[/fix] -> http://shang:38881/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:59:00,528: publisherUpdate[/fix_velocity] -> http://shang:38881/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:59:00,530: publisherUpdate[/fix] -> http://shang:42515/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:59:00,530: publisherUpdate[/fix_velocity] -> http://shang:38881/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:59:00,530: publisherUpdate[/left_motor/driving_force] -> http://shang:39565/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:59:00,531: +PUB [/imu] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 10:59:00,531: publisherUpdate[/imu] -> http://shang:41669/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:59:00,532: publisherUpdate[/left_motor/driving_force] -> http://shang:39565/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:59:00,532: publisherUpdate[/right_motor/driving_force] -> http://shang:39565/ ['http://shang:36863/']
[rosmaster.master][INFO] 2021-05-09 10:59:00,533: publisherUpdate[/imu] -> http://shang:41669/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:59:00,533: publisherUpdate[/right_motor/driving_force] -> http://shang:39565/ ['http://shang:36863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-09 10:59:00,534: +SERVICE [/imu_service] /gazebo http://shang:36863/
[rosmaster.master][INFO] 2021-05-09 11:01:19,530: -PUB [/wam_v/ship_controller/left_driving_force] /cmd_pub_left http://shang:42705/
[rosmaster.master][INFO] 2021-05-09 11:01:19,531: -SERVICE [/cmd_pub_left/set_logger_level] /cmd_pub_left rosrpc://shang:35993
[rosmaster.master][INFO] 2021-05-09 11:01:19,532: -SERVICE [/cmd_pub_left/get_loggers] /cmd_pub_left rosrpc://shang:35993
[rosmaster.master][INFO] 2021-05-09 11:01:19,537: -PUB [/wam_v/ship_controller/right_driving_force] /cmd_pub_right http://shang:45481/
[rosmaster.master][INFO] 2021-05-09 11:01:19,538: -SERVICE [/cmd_pub_right/get_loggers] /cmd_pub_right rosrpc://shang:36783
[rosmaster.master][INFO] 2021-05-09 11:01:19,538: -SERVICE [/cmd_pub_right/set_logger_level] /cmd_pub_right rosrpc://shang:36783
[rosmaster.master][INFO] 2021-05-09 11:01:19,542: -SUB [/clock] /plot_characteristic_curve_node http://shang:34385/
[rosmaster.master][INFO] 2021-05-09 11:01:19,543: -SUB [/clock] /kml_plotter_node http://shang:42515/
[rosmaster.master][INFO] 2021-05-09 11:01:19,544: -PUB [/rosout] /plot_characteristic_curve_node http://shang:34385/
[rosmaster.master][INFO] 2021-05-09 11:01:19,544: -SUB [/fix] /kml_plotter_node http://shang:42515/
[rosmaster.master][INFO] 2021-05-09 11:01:19,544: -SERVICE [/plot_characteristic_curve_node/get_loggers] /plot_characteristic_curve_node rosrpc://shang:37075
[rosmaster.master][INFO] 2021-05-09 11:01:19,544: -PUB [/rosout] /kml_plotter_node http://shang:42515/
[rosmaster.master][INFO] 2021-05-09 11:01:19,545: -SERVICE [/plot_characteristic_curve_node/set_logger_level] /plot_characteristic_curve_node rosrpc://shang:37075
[rosmaster.master][INFO] 2021-05-09 11:01:19,546: -SERVICE [/kml_plotter_node/set_logger_level] /kml_plotter_node rosrpc://shang:40307
[rosmaster.master][INFO] 2021-05-09 11:01:19,547: -SERVICE [/plot_characteristic_curve] /plot_characteristic_curve_node rosrpc://shang:37075
[rosmaster.master][INFO] 2021-05-09 11:01:19,547: -SERVICE [/kml_plotter_node/get_loggers] /kml_plotter_node rosrpc://shang:40307
